Loan Identifier,Monthly Reporting Period,Channel,Original Interest Rate,Current Interest Rate,Original UPB,Current Actual UPB,Original Loan Term,Origination Date,First Payment Date,Remaining Months To Maturity,Original Loan to Value Ratio (LTV),Debt-To-Income (DTI),Borrower Credit Score at Origination,First Time Home Buyer Indicator,Loan Purpose,Property Type,Number of Units,Occupancy Status,Metropolitan Statistical Area (MSA),Zip Code Short,Interest Only Loan Indicator,Current Loan Delinquency Status,Modification Flag,Zero Balance Code,Special Eligibility Program,Property Valuation Method,High Balance Loan Indicator,Unemployment_rate,Divorce_rate,Inflation_rate,EMI,UPB_diff,Interest_Component,Previous_UPB,Remaining MFM
122752190,82021,2,3.0,3.0,597000.0,590000.0,360,12021,32021,354.0,75,38,785,0,2,4,1,1,19740,802,0,0,0.0,0.0,0,3,1,5.3,2.5,5.3,2516.976081364852,1000.0,1492.5,591000.0,353
122752190,92021,2,3.0,3.0,597000.0,589119.62,360,12021,32021,353.0,75,38,785,0,2,4,1,1,19740,802,0,0,0.0,0.0,0,3,1,5.3,2.5,5.4,2516.976081364852,880.3800000000047,1492.5,590000.0,352
122752190,102021,2,3.0,3.0,597000.0,588004.21,360,12021,32021,352.0,75,38,785,0,2,4,1,1,19740,802,0,0,0.0,0.0,0,3,1,5.3,2.5,6.2,2516.976081364852,1115.4100000000326,1492.5,589119.62,351
122752190,112021,2,3.0,3.0,597000.0,586886.01,360,12021,32021,351.0,75,38,785,0,2,4,1,1,19740,802,0,0,0.0,0.0,0,3,1,5.3,2.5,6.8,2516.976081364852,1118.1999999999534,1492.5,588004.21,350
122752190,122021,2,3.0,3.0,597000.0,585765.02,360,12021,32021,350.0,75,38,785,0,2,4,1,1,19740,802,0,0,0.0,0.0,0,3,1,5.3,2.5,7.0,2516.976081364852,1120.9899999999907,1492.5,586886.01,349
122752190,12022,2,3.0,3.0,597000.0,584641.22,360,12021,32021,349.0,75,38,785,0,2,4,1,1,19740,802,0,0,0.0,0.0,0,3,1,3.6,2.3,7.5,2516.976081364852,1123.8000000000466,1492.5,585765.02,348
122752190,22022,2,3.0,3.0,597000.0,583514.61,360,12021,32021,348.0,75,38,785,0,2,4,1,1,19740,802,0,0,0.0,0.0,0,3,1,3.6,2.3,7.9,2516.976081364852,1126.609999999986,1492.5,584641.22,347
122128365,72021,2,2.875,2.875,566000.0,561000.0,360,12021,32021,355.0,57,41,793,0,2,4,1,1,42660,980,0,0,0.0,0.0,0,3,1,5.3,2.5,5.4,2348.291420250704,1000.0,1356.0416666666663,562000.0,354
122128365,82021,2,2.875,2.875,566000.0,560000.0,360,12021,32021,354.0,57,41,793,0,2,4,1,1,42660,980,0,0,0.0,0.0,0,3,1,5.3,2.5,5.3,2348.291420250704,1000.0,1356.0416666666663,561000.0,353
122128365,92021,2,2.875,2.875,566000.0,559004.06,360,12021,32021,353.0,57,41,793,0,2,4,1,1,42660,980,0,0,0.0,0.0,0,3,1,5.3,2.5,5.4,2348.291420250704,995.939999999944,1356.0416666666663,560000.0,352
122128365,102021,2,2.875,2.875,566000.0,557995.04,360,12021,32021,352.0,57,41,793,0,2,4,1,1,42660,980,0,0,0.0,0.0,0,3,1,5.3,2.5,6.2,2348.291420250704,1009.0200000000186,1356.0416666666663,559004.06,351
122128365,112021,2,2.875,2.875,566000.0,556983.6,360,12021,32021,351.0,57,41,793,0,2,4,1,1,42660,980,0,0,0.0,0.0,0,3,1,5.3,2.5,6.8,2348.291420250704,1011.4400000000604,1356.0416666666663,557995.04,350
122128365,122021,2,2.875,2.875,566000.0,555969.74,360,12021,32021,350.0,57,41,793,0,2,4,1,1,42660,980,0,0,0.0,0.0,0,3,1,5.3,2.5,7.0,2348.291420250704,1013.859999999986,1356.0416666666663,556983.6,349
122128365,12022,2,2.875,2.875,566000.0,554953.45,360,12021,32021,349.0,57,41,793,0,2,4,1,1,42660,980,0,0,0.0,0.0,0,3,1,3.6,2.3,7.5,2348.291420250704,1016.2900000000373,1356.0416666666663,555969.74,348
124608145,112021,1,3.125,3.125,146000.0,144269.97,360,32021,52021,353.0,67,45,672,0,2,4,1,1,40060,232,0,0,0.0,0.0,0,3,0,5.3,2.5,6.8,625.4281596838545,730.0299999999988,380.2083333333333,145000.0,352
124608145,122021,1,3.125,3.125,146000.0,143769.86,360,32021,52021,351.0,67,45,672,0,2,4,1,1,40060,232,0,0,0.0,0.0,0,3,0,5.3,2.5,7.0,625.4281596838545,500.11000000001513,380.2083333333333,144269.97,351
124608145,12022,1,3.125,3.125,146000.0,143769.86,360,32021,52021,351.0,67,45,672,0,2,4,1,1,40060,232,0,0,0.0,0.0,0,3,0,3.6,2.3,7.5,625.4281596838545,0.0,380.2083333333333,143769.86,350
124608145,22022,1,3.125,3.125,146000.0,143518.83,360,32021,52021,350.0,67,45,672,0,2,4,1,1,40060,232,0,0,0.0,0.0,0,3,0,3.6,2.3,7.9,625.4281596838545,251.02999999999884,380.2083333333333,143769.86,349
124608145,32022,1,3.125,3.125,146000.0,143267.15,360,32021,52021,349.0,67,45,672,0,2,4,1,1,40060,232,0,0,0.0,0.0,0,3,0,3.6,2.3,8.5,625.4281596838545,251.67999999999304,380.2083333333333,143518.83,348
124608145,42022,1,3.125,3.125,146000.0,142761.81,360,32021,52021,347.0,67,45,672,0,2,4,1,1,40060,232,0,0,0.0,0.0,0,3,0,3.6,2.3,8.3,625.4281596838545,505.3399999999965,380.2083333333333,143267.15,347
124608145,52022,1,3.125,3.125,146000.0,142508.16,360,32021,52021,346.0,67,45,672,0,2,4,1,1,40060,232,0,0,0.0,0.0,0,3,0,3.6,2.3,8.6,625.4281596838545,253.6499999999941,380.2083333333333,142761.81,346
128916893,52022,0,2.99,2.99,619000.0,613000.0,360,102021,122021,354.0,73,42,776,0,1,4,1,2,27980,967,0,0,0.0,0.0,0,0,0,3.6,2.3,8.6,2606.3917367139966,1000.0,1542.3416666666667,614000.0,353
128916893,62022,0,2.99,2.99,619000.0,611495.75,360,102021,122021,353.0,73,42,776,0,1,4,1,2,27980,967,0,0,0.0,0.0,0,0,0,3.6,2.3,9.1,2606.3917367139966,1504.25,1542.3416666666667,613000.0,352
128916893,72022,0,2.99,2.99,619000.0,610413.0,360,102021,122021,352.0,73,42,776,0,1,4,1,2,27980,967,0,0,0.0,0.0,0,0,0,3.6,2.3,8.5,2606.3917367139966,1082.75,1542.3416666666667,611495.75,351
128916893,82022,0,2.99,2.99,619000.0,609327.56,360,102021,122021,351.0,73,42,776,0,1,4,1,2,27980,967,0,0,0.0,0.0,0,0,0,3.6,2.3,8.3,2606.3917367139966,1085.439999999944,1542.3416666666667,610413.0,350
128916893,92022,0,2.99,2.99,619000.0,608239.41,360,102021,122021,350.0,73,42,776,0,1,4,1,2,27980,967,0,0,0.0,0.0,0,0,0,3.6,2.3,8.2,2606.3917367139966,1088.1500000000233,1542.3416666666667,609327.56,349
128916893,102022,0,2.99,2.99,619000.0,607148.55,360,102021,122021,349.0,73,42,776,0,1,4,1,2,27980,967,0,0,0.0,0.0,0,0,0,3.6,2.3,7.7,2606.3917367139966,1090.859999999986,1542.3416666666667,608239.41,348
128916893,112022,0,2.99,2.99,619000.0,606054.97,360,102021,122021,348.0,73,42,776,0,1,4,1,2,27980,967,0,0,0.0,0.0,0,0,0,3.6,2.3,7.1,2606.3917367139966,1093.5800000000745,1542.3416666666667,607148.55,347
124138323,102021,2,2.5,2.5,393000.0,385000.0,240,32021,52021,234.0,73,42,740,0,2,3,1,1,37980,194,0,0,0.0,0.0,0,3,0,5.3,2.5,6.2,2082.518369616584,2000.0,818.75,387000.0,233
124138323,112021,2,2.5,2.5,393000.0,384098.13,240,32021,52021,233.0,73,42,740,0,2,3,1,1,37980,194,0,0,0.0,0.0,0,3,0,5.3,2.5,6.8,2082.518369616584,901.8699999999952,818.75,385000.0,232
124138323,122021,2,2.5,2.5,393000.0,382815.81,240,32021,52021,232.0,73,42,740,0,2,3,1,1,37980,194,0,0,0.0,0.0,0,3,0,5.3,2.5,7.0,2082.518369616584,1282.320000000007,818.75,384098.13,231
124138323,12022,2,2.5,2.5,393000.0,381530.82,240,32021,52021,231.0,73,42,740,0,2,3,1,1,37980,194,0,0,0.0,0.0,0,3,0,3.6,2.3,7.5,2082.518369616584,1284.9899999999907,818.75,382815.81,230
124138323,22022,2,2.5,2.5,393000.0,380243.16,240,32021,52021,230.0,73,42,740,0,2,3,1,1,37980,194,0,0,0.0,0.0,0,3,0,3.6,2.3,7.9,2082.518369616584,1287.6600000000326,818.75,381530.82,229
124138323,32022,2,2.5,2.5,393000.0,377659.77,240,32021,52021,228.0,73,42,740,0,2,3,1,1,37980,194,0,0,0.0,0.0,0,3,0,3.6,2.3,8.5,2082.518369616584,2583.389999999956,818.75,380243.16,228
124138323,42022,2,2.5,2.5,393000.0,377659.77,240,32021,52021,228.0,73,42,740,0,2,3,1,1,37980,194,0,0,0.0,0.0,0,3,0,3.6,2.3,8.3,2082.518369616584,0.0,818.75,377659.77,227
128202483,42022,2,2.5,2.5,150000.0,144000.0,180,92021,112021,172.0,84,44,758,0,2,4,1,1,37980,81,0,0,0.0,0.0,0,0,0,3.6,2.3,8.3,1000.183813513439,1000.0,312.5,145000.0,173
128202483,52022,2,2.5,2.5,150000.0,143106.37,180,92021,112021,171.0,84,44,758,0,2,4,1,1,37980,81,0,0,0.0,0.0,0,0,0,3.6,2.3,8.6,1000.183813513439,893.6300000000047,312.5,144000.0,172
128202483,62022,2,2.5,2.5,150000.0,142336.88,180,92021,112021,169.0,84,44,758,0,2,4,1,1,37980,81,0,0,0.0,0.0,0,0,0,3.6,2.3,9.1,1000.183813513439,769.4899999999907,312.5,143106.37,171
128202483,72022,2,2.5,2.5,150000.0,141580.23,180,92021,112021,168.0,84,44,758,0,2,4,1,1,37980,81,0,0,0.0,0.0,0,0,0,3.6,2.3,8.5,1000.183813513439,756.6499999999942,312.5,142336.88,170
128202483,82022,2,2.5,2.5,150000.0,141580.23,180,92021,112021,168.0,84,44,758,0,2,4,1,1,37980,81,0,0,0.0,0.0,0,0,0,3.6,2.3,8.3,1000.183813513439,0.0,312.5,141580.23,169
128202483,92022,2,2.5,2.5,150000.0,140822.0,180,92021,112021,167.0,84,44,758,0,2,4,1,1,37980,81,0,0,0.0,0.0,0,0,0,3.6,2.3,8.2,1000.183813513439,758.2300000000105,312.5,141580.23,168
128202483,102022,2,2.5,2.5,150000.0,140062.19,180,92021,112021,166.0,84,44,758,0,2,4,1,1,37980,81,0,0,0.0,0.0,0,0,0,3.6,2.3,7.7,1000.183813513439,759.8099999999977,312.5,140822.0,167
127384240,32022,0,2.75,2.75,822000.0,804933.58,360,72021,92021,349.0,38,47,752,0,2,3,1,1,31080,913,0,0,0.0,0.0,0,0,1,3.6,2.3,8.5,3355.742507810573,2066.420000000042,1883.75,807000.0,352
127384240,42022,0,2.75,2.75,822000.0,804933.58,360,72021,92021,349.0,38,47,752,0,2,3,1,1,31080,913,0,0,0.0,0.0,0,0,1,3.6,2.3,8.3,3355.742507810573,0.0,1883.75,804933.58,351
127384240,52022,0,2.75,2.75,822000.0,802778.22,360,72021,92021,348.0,38,47,752,0,2,3,1,1,31080,913,0,0,0.0,0.0,0,0,1,3.6,2.3,8.6,3355.742507810573,2155.359999999986,1883.75,804933.58,350
127384240,62022,0,2.75,2.75,822000.0,799973.67,360,72021,92021,346.0,38,47,752,0,2,3,1,1,31080,913,0,0,0.0,0.0,0,0,1,3.6,2.3,9.1,3355.742507810573,2804.54999999993,1883.75,802778.22,349
127384240,72022,0,2.75,2.75,822000.0,798451.19,360,72021,92021,345.0,38,47,752,0,2,3,1,1,31080,913,0,0,0.0,0.0,0,0,1,3.6,2.3,8.5,3355.742507810573,1522.4800000000978,1883.75,799973.67,348
127384240,82022,0,2.75,2.75,822000.0,796280.97,360,72021,92021,343.0,38,47,752,0,2,3,1,1,31080,913,0,0,0.0,0.0,0,0,1,3.6,2.3,8.3,3355.742507810573,2170.219999999972,1883.75,798451.19,347
127384240,92022,0,2.75,2.75,822000.0,794105.78,360,72021,92021,342.0,38,47,752,0,2,3,1,1,31080,913,0,0,0.0,0.0,0,0,1,3.6,2.3,8.2,3355.742507810573,2175.189999999944,1883.75,796280.97,346
124883686,122021,0,3.3,3.3,330000.0,327000.0,360,52021,72021,354.0,80,39,705,0,2,4,1,1,39300,28,0,0,0.0,0.0,0,0,0,5.3,2.5,7.0,1445.2522157924966,1000.0,907.5,328000.0,353
124883686,12022,0,3.3,3.3,330000.0,326599.97,360,52021,72021,353.0,80,39,705,0,2,4,1,1,39300,28,0,0,0.0,0.0,0,0,0,3.6,2.3,7.5,1445.2522157924966,400.030000000028,907.5,327000.0,352
124883686,22022,0,3.3,3.3,330000.0,326051.12,360,52021,72021,352.0,80,39,705,0,2,4,1,1,39300,28,0,0,0.0,0.0,0,0,0,3.6,2.3,7.9,1445.2522157924966,548.8499999999767,907.5,326599.97,351
124883686,32022,0,3.3,3.3,330000.0,325500.76,360,52021,72021,351.0,80,39,705,0,2,4,1,1,39300,28,0,0,0.0,0.0,0,0,0,3.6,2.3,8.5,1445.2522157924966,550.359999999986,907.5,326051.12,350
124883686,42022,0,3.3,3.3,330000.0,324948.89,360,52021,72021,350.0,80,39,705,0,2,4,1,1,39300,28,0,0,0.0,0.0,0,0,0,3.6,2.3,8.3,1445.2522157924966,551.8699999999953,907.5,325500.76,349
124883686,52022,0,3.3,3.3,330000.0,324395.5,360,52021,72021,349.0,80,39,705,0,2,4,1,1,39300,28,0,0,0.0,0.0,0,0,0,3.6,2.3,8.6,1445.2522157924966,553.390000000014,907.5,324948.89,348
124883686,62022,0,3.3,3.3,330000.0,323840.59,360,52021,72021,348.0,80,39,705,0,2,4,1,1,39300,28,0,0,0.0,0.0,0,0,0,3.6,2.3,9.1,1445.2522157924966,554.9099999999744,907.5,324395.5,347
126978292,22022,2,3.5,3.5,158000.0,156000.0,360,72021,92021,354.0,58,41,749,0,0,4,1,1,0,599,0,0,0.0,0.0,0,3,0,3.6,2.3,7.9,709.4906067379411,1000.0,460.83333333333337,157000.0,353
126978292,32022,2,3.5,3.5,158000.0,156244.1,360,72021,92021,353.0,58,41,749,0,0,4,1,1,0,599,0,0,0.0,0.0,0,3,0,3.6,2.3,8.5,709.4906067379411,-244.10000000000585,460.83333333333337,156000.0,352
126978292,42022,2,3.5,3.5,158000.0,155990.32,360,72021,92021,352.0,58,41,749,0,0,4,1,1,0,599,0,0,0.0,0.0,0,3,0,3.6,2.3,8.3,709.4906067379411,253.77999999999884,460.83333333333337,156244.1,351
126978292,52022,2,3.5,3.5,158000.0,155735.8,360,72021,92021,351.0,58,41,749,0,0,4,1,1,0,599,0,0,0.0,0.0,0,3,0,3.6,2.3,8.6,709.4906067379411,254.52000000001863,460.83333333333337,155990.32,350
126978292,62022,2,3.5,3.5,158000.0,155480.54,360,72021,92021,350.0,58,41,749,0,0,4,1,1,0,599,0,0,0.0,0.0,0,3,0,3.6,2.3,9.1,709.4906067379411,255.2599999999802,460.83333333333337,155735.8,349
126978292,72022,2,3.5,3.5,158000.0,155224.53,360,72021,92021,349.0,58,41,749,0,0,4,1,1,0,599,0,0,0.0,0.0,0,3,0,3.6,2.3,8.5,709.4906067379411,256.0100000000093,460.83333333333337,155480.54,348
126978292,82022,2,3.5,3.5,158000.0,154967.78,360,72021,92021,348.0,58,41,749,0,0,4,1,1,0,599,0,0,0.0,0.0,0,3,0,3.6,2.3,8.3,709.4906067379411,256.75,460.83333333333337,155224.53,347
124608118,112021,1,2.75,2.75,401000.0,395938.66,360,32021,52021,353.0,67,41,799,0,2,3,1,1,19100,750,0,0,0.0,0.0,0,3,0,5.3,2.5,6.8,1637.0471358054017,1061.3400000000256,918.9583333333334,397000.0,352
124608118,122021,1,2.75,2.75,401000.0,395208.97,360,32021,52021,352.0,67,41,799,0,2,3,1,1,19100,750,0,0,0.0,0.0,0,3,0,5.3,2.5,7.0,1637.0471358054017,729.6900000000023,918.9583333333334,395938.66,351
124608118,12022,1,2.75,2.75,401000.0,394477.61,360,32021,52021,351.0,67,41,799,0,2,3,1,1,19100,750,0,0,0.0,0.0,0,3,0,3.6,2.3,7.5,1637.0471358054017,731.359999999986,918.9583333333334,395208.97,350
124608118,22022,1,2.75,2.75,401000.0,393744.57,360,32021,52021,350.0,67,41,799,0,2,3,1,1,19100,750,0,0,0.0,0.0,0,3,0,3.6,2.3,7.9,1637.0471358054017,733.039999999979,918.9583333333334,394477.61,349
124608118,32022,1,2.75,2.75,401000.0,393009.85,360,32021,52021,349.0,67,41,799,0,2,3,1,1,19100,750,0,0,0.0,0.0,0,3,0,3.6,2.3,8.5,1637.0471358054017,734.7200000000303,918.9583333333334,393744.57,348
124608118,42022,1,2.75,2.75,401000.0,392273.45,360,32021,52021,348.0,67,41,799,0,2,3,1,1,19100,750,0,0,0.0,0.0,0,3,0,3.6,2.3,8.3,1637.0471358054017,736.3999999999651,918.9583333333334,393009.85,347
124608118,52022,1,2.75,2.75,401000.0,391535.36,360,32021,52021,347.0,67,41,799,0,2,3,1,1,19100,750,0,0,0.0,0.0,0,3,0,3.6,2.3,8.6,1637.0471358054017,738.0900000000256,918.9583333333334,392273.45,346
124974153,122021,2,3.375,3.375,166000.0,163000.0,240,52021,72021,234.0,54,45,711,0,0,3,1,1,38060,851,0,0,0.0,0.0,0,0,0,5.3,2.5,7.0,952.1047627152182,1000.0,466.875,164000.0,233
124974153,12022,2,3.375,3.375,166000.0,162574.63,240,52021,72021,233.0,54,45,711,0,0,3,1,1,38060,851,0,0,0.0,0.0,0,0,0,3.6,2.3,7.5,952.1047627152182,425.36999999999534,466.875,163000.0,232
124974153,22022,2,3.375,3.375,166000.0,162032.17,240,52021,72021,232.0,54,45,711,0,0,3,1,1,38060,851,0,0,0.0,0.0,0,0,0,3.6,2.3,7.9,952.1047627152182,542.4599999999919,466.875,162574.63,231
124974153,32022,2,3.375,3.375,166000.0,161535.79,240,52021,72021,231.0,54,45,711,0,0,3,1,1,38060,851,0,0,0.0,0.0,0,0,0,3.6,2.3,8.5,952.1047627152182,496.3800000000047,466.875,162032.17,230
124974153,42022,2,3.375,3.375,166000.0,161038.01,240,52021,72021,230.0,54,45,711,0,0,3,1,1,38060,851,0,0,0.0,0.0,0,0,0,3.6,2.3,8.3,952.1047627152182,497.7799999999989,466.875,161535.79,229
124974153,52022,2,3.375,3.375,166000.0,160538.83,240,52021,72021,229.0,54,45,711,0,0,3,1,1,38060,851,0,0,0.0,0.0,0,0,0,3.6,2.3,8.6,952.1047627152182,499.1800000000221,466.875,161038.01,228
124974153,62022,2,3.375,3.375,166000.0,160038.25,240,52021,72021,228.0,54,45,711,0,0,3,1,1,38060,851,0,0,0.0,0.0,0,0,0,3.6,2.3,9.1,952.1047627152182,500.5799999999872,466.875,160538.83,227
127619289,32022,2,3.25,3.25,321000.0,318000.0,360,92021,112021,355.0,75,39,707,0,1,0,1,1,33100,334,0,0,0.0,0.0,0,0,0,3.6,2.3,8.5,1397.0122842223482,1000.0,869.375,319000.0,354
127619289,42022,2,3.25,3.25,321000.0,318000.0,360,92021,112021,354.0,75,39,707,0,1,0,1,1,33100,334,0,0,0.0,0.0,0,0,0,3.6,2.3,8.3,1397.0122842223482,0.0,869.375,318000.0,353
127619289,52022,2,3.25,3.25,321000.0,317276.41,360,92021,112021,353.0,75,39,707,0,1,0,1,1,33100,334,0,0,0.0,0.0,0,0,0,3.6,2.3,8.6,1397.0122842223482,723.5900000000256,869.375,318000.0,352
127619289,62022,2,3.25,3.25,321000.0,316738.69,360,92021,112021,352.0,75,39,707,0,1,0,1,1,33100,334,0,0,0.0,0.0,0,0,0,3.6,2.3,9.1,1397.0122842223482,537.7199999999721,869.375,317276.41,351
127619289,72022,2,3.25,3.25,321000.0,316199.51,360,92021,112021,351.0,75,39,707,0,1,0,1,1,33100,334,0,0,0.0,0.0,0,0,0,3.6,2.3,8.5,1397.0122842223482,539.179999999993,869.375,316738.69,350
127619289,82022,2,3.25,3.25,321000.0,315658.87,360,92021,112021,350.0,75,39,707,0,1,0,1,1,33100,334,0,0,0.0,0.0,0,0,0,3.6,2.3,8.3,1397.0122842223482,540.640000000014,869.375,316199.51,349
127619289,92022,2,3.25,3.25,321000.0,315116.77,360,92021,112021,349.0,75,39,707,0,1,0,1,1,33100,334,0,0,0.0,0.0,0,0,0,3.6,2.3,8.2,1397.0122842223482,542.0999999999767,869.375,315658.87,348
124608178,112021,0,2.999,2.999,280000.0,277000.0,360,52021,72021,354.0,94,43,739,1,1,4,1,1,12580,211,0,0,0.0,0.0,2,0,0,5.3,2.5,6.8,1180.3402889739066,1000.0,699.7666666666668,278000.0,354
124608178,122021,0,2.999,2.999,280000.0,277000.0,360,52021,72021,353.0,94,43,739,1,1,4,1,1,12580,211,0,0,0.0,0.0,2,0,0,5.3,2.5,7.0,1180.3402889739066,0.0,699.7666666666668,277000.0,353
124608178,12022,0,2.999,2.999,280000.0,276121.54,360,52021,72021,352.0,94,43,739,1,1,4,1,1,12580,211,0,0,0.0,0.0,2,0,0,3.6,2.3,7.5,1180.3402889739066,878.460000000021,699.7666666666668,277000.0,352
124608178,22022,0,2.999,2.999,280000.0,275631.26,360,52021,72021,351.0,94,43,739,1,1,4,1,1,12580,211,0,0,0.0,0.0,2,0,0,3.6,2.3,7.9,1180.3402889739066,490.2799999999697,699.7666666666668,276121.54,351
124608178,32022,0,2.999,2.999,280000.0,275139.76,360,52021,72021,350.0,94,43,739,1,1,4,1,1,12580,211,0,0,0.0,0.0,2,0,0,3.6,2.3,8.5,1180.3402889739066,491.5,699.7666666666668,275631.26,350
124608178,42022,0,2.999,2.999,280000.0,274647.03,360,52021,72021,349.0,94,43,739,1,1,4,1,1,12580,211,0,0,0.0,0.0,2,0,0,3.6,2.3,8.3,1180.3402889739066,492.7299999999814,699.7666666666668,275139.76,349
124608178,52022,0,2.999,2.999,280000.0,274153.07,360,52021,72021,348.0,94,43,739,1,1,4,1,1,12580,211,0,0,0.0,0.0,2,0,0,3.6,2.3,8.6,1180.3402889739066,493.96000000002095,699.7666666666668,274647.03,348
124007253,102021,2,2.99,2.99,384000.0,381000.0,360,42021,62021,355.0,80,38,767,0,2,4,1,1,26420,773,0,0,0.0,0.0,0,0,0,5.3,2.5,6.2,1616.8892195447088,0.0,956.8,381000.0,354
124007253,112021,2,2.99,2.99,384000.0,380000.0,360,42021,62021,354.0,80,38,767,0,2,4,1,1,26420,773,0,0,0.0,0.0,0,0,0,5.3,2.5,6.8,1616.8892195447088,1000.0,956.8,381000.0,353
124007253,122021,2,2.99,2.99,384000.0,379344.7,360,42021,62021,353.0,80,38,767,0,2,4,1,1,26420,773,0,0,0.0,0.0,0,0,0,5.3,2.5,7.0,1616.8892195447088,655.2999999999884,956.8,380000.0,352
124007253,12022,2,2.99,2.99,384000.0,378673.01,360,42021,62021,352.0,80,38,767,0,2,4,1,1,26420,773,0,0,0.0,0.0,0,0,0,3.6,2.3,7.5,1616.8892195447088,671.6900000000023,956.8,379344.7,351
124007253,22022,2,2.99,2.99,384000.0,377999.65,360,42021,62021,351.0,80,38,767,0,2,4,1,1,26420,773,0,0,0.0,0.0,0,0,0,3.6,2.3,7.9,1616.8892195447088,673.359999999986,956.8,378673.01,350
124007253,32022,2,2.99,2.99,384000.0,377324.61,360,42021,62021,350.0,80,38,767,0,2,4,1,1,26420,773,0,0,0.0,0.0,0,0,0,3.6,2.3,8.5,1616.8892195447088,675.0400000000373,956.8,377999.65,349
124007253,42022,2,2.99,2.99,384000.0,376647.89,360,42021,62021,349.0,80,38,767,0,2,4,1,1,26420,773,0,0,0.0,0.0,0,0,0,3.6,2.3,8.3,1616.8892195447088,676.7199999999721,956.8,377324.61,348
128202497,42022,2,3.375,3.375,380000.0,377000.0,360,102021,122021,355.0,95,48,681,1,1,4,1,1,35620,70,0,0,0.0,0.0,2,0,0,3.6,2.3,8.3,1679.965599016487,1000.0,1068.75,378000.0,354
128202497,52022,2,3.375,3.375,380000.0,376000.0,360,102021,122021,354.0,95,48,681,1,1,4,1,1,35620,70,0,0,0.0,0.0,2,0,0,3.6,2.3,8.6,1679.965599016487,1000.0,1068.75,377000.0,353
128202497,62022,2,3.375,3.375,380000.0,375685.19,360,102021,122021,353.0,95,48,681,1,1,4,1,1,35620,70,0,0,0.0,0.0,2,0,0,3.6,2.3,9.1,1679.965599016487,314.8099999999977,1068.75,376000.0,352
128202497,72022,2,3.375,3.375,380000.0,375061.83,360,102021,122021,352.0,95,48,681,1,1,4,1,1,35620,70,0,0,0.0,0.0,2,0,0,3.6,2.3,8.5,1679.965599016487,623.359999999986,1068.75,375685.19,351
128202497,82022,2,3.375,3.375,380000.0,374436.72,360,102021,122021,351.0,95,48,681,1,1,4,1,1,35620,70,0,0,0.0,0.0,2,0,0,3.6,2.3,8.3,1679.965599016487,625.1100000000442,1068.75,375061.83,350
128202497,92022,2,3.375,3.375,380000.0,373809.85,360,102021,122021,350.0,95,48,681,1,1,4,1,1,35620,70,0,0,0.0,0.0,2,0,0,3.6,2.3,8.2,1679.965599016487,626.8699999999953,1068.75,374436.72,349
128202497,102022,2,3.375,3.375,380000.0,373181.22,360,102021,122021,349.0,95,48,681,1,1,4,1,1,35620,70,0,0,0.0,0.0,2,0,0,3.6,2.3,7.7,1679.965599016487,628.6300000000047,1068.75,373809.85,348
128202609,42022,1,2.75,2.75,466000.0,460000.0,360,92021,112021,354.0,95,46,751,1,1,4,1,1,16980,601,0,0,0.0,0.0,0,0,0,3.6,2.3,8.3,1902.403903454656,1000.0,1067.9166666666667,461000.0,353
128202609,52022,1,2.75,2.75,466000.0,459624.61,360,92021,112021,353.0,95,46,751,1,1,4,1,1,16980,601,0,0,0.0,0.0,0,0,0,3.6,2.3,8.6,1902.403903454656,375.390000000014,1067.9166666666667,460000.0,352
128202609,62022,1,2.75,2.75,466000.0,458777.56,360,92021,112021,352.0,95,46,751,1,1,4,1,1,16980,601,0,0,0.0,0.0,0,0,0,3.6,2.3,9.1,1902.403903454656,847.0499999999884,1067.9166666666667,459624.61,351
128202609,72022,1,2.75,2.75,466000.0,457928.57,360,92021,112021,351.0,95,46,751,1,1,4,1,1,16980,601,0,0,0.0,0.0,0,0,0,3.6,2.3,8.5,1902.403903454656,848.9899999999907,1067.9166666666667,458777.56,350
128202609,82022,1,2.75,2.75,466000.0,457077.63,360,92021,112021,350.0,95,46,751,1,1,4,1,1,16980,601,0,0,0.0,0.0,0,0,0,3.6,2.3,8.3,1902.403903454656,850.9400000000023,1067.9166666666667,457928.57,349
128202609,92022,1,2.75,2.75,466000.0,456224.74,360,92021,112021,349.0,95,46,751,1,1,4,1,1,16980,601,0,0,0.0,0.0,0,0,0,3.6,2.3,8.2,1902.403903454656,852.890000000014,1067.9166666666667,457077.63,348
128202609,102022,1,2.75,2.75,466000.0,455369.9,360,92021,112021,348.0,95,46,751,1,1,4,1,1,16980,601,0,0,0.0,0.0,0,0,0,3.6,2.3,7.7,1902.403903454656,854.8399999999674,1067.9166666666667,456224.74,347
128916957,52022,0,3.25,3.25,280000.0,277000.0,360,102021,122021,353.0,38,41,782,0,0,4,2,0,31080,900,0,0,0.0,0.0,0,0,0,3.6,2.3,8.6,1218.5776934026712,1000.0,758.3333333333334,278000.0,353
128916957,62022,0,3.25,3.25,280000.0,276751.98,360,102021,122021,353.0,38,41,782,0,0,4,2,0,31080,900,0,0,0.0,0.0,0,0,0,3.6,2.3,9.1,1218.5776934026712,248.02000000001863,758.3333333333334,277000.0,352
128916957,72022,0,3.25,3.25,280000.0,276282.94,360,102021,122021,352.0,38,41,782,0,0,4,2,0,31080,900,0,0,0.0,0.0,0,0,0,3.6,2.3,8.5,1218.5776934026712,469.0399999999791,758.3333333333334,276751.98,351
